"t";"n";"year";"MIU";"ABATECOST";"ABATECOST_ED";"ABATECOST_PB";"ABATEEMI";"C";"DAMAGES";"DAMFRAC";"E";"EIND";"I";"K";"S";"Y";"YGROSS";"L";"scc";"photel";"exp_id";"reg_n_id"
12;"swe";2070;0;0;0;0;0;0,724954234453419;0,200014963292432;0,166666666666667;0,0567399740287409;0,0448419601831133;0,27512058200874;2,76472538894302;0,2751;1,00007481646216;1,20008977975459;13,994;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_swe"
12;"tha";2070;0;0;0;0;0;0,780198421068701;0,215256841238433;0,166666666666667;0,263702356445796;0,251804342600168;0,296085785123465;2,92216840585052;0,2751;1,07628420619217;1,2915410474306;67,348;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_tha"
12;"tur";2070;0;0;0;0;0;1,61731707153769;0,44621798083534;0,166666666666667;0,753716173584575;0,741818159738947;0,613772832639011;6,10487002428255;0,2751;2,2310899041767;2,67730788501204;96,682;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_tur"
12;"ukr";2070;0;0;0;0;0;0,267734035525891;0,0738678536421274;0,166666666666667;0,842331798648252;0,830433784802625;0,101605232684746;0,978154607824422;0,2751;0,369339268210637;0,443207121852765;37,153;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_ukr"
12;"usa";2070;0;0;0;0;0;18,620319927626;5,13734857983886;0,166666666666667;3,84285876125792;3,83096074741229;7,06642297156835;76,8451234198242;0,2751;25,6867428991943;30,8240914790332;437,638;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_usa"
12;"vnm";2070;0;0;0;0;0;0,43089962332462;0,11888525957363;0,166666666666667;0,871813301196668;0,859915287351041;0,163526674543527;1,53062823038081;0,2751;0,594426297868148;0,713311557441777;96,537;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_vnm"
12;"zaf";2070;0;0;0;0;0;0,86756467261906;0,239361200888139;0,166666666666667;0,685911935419969;0,674013921574342;0,329241331821635;3,24622220845071;0,2751;1,1968060044407;1,43616720532883;64,028;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_zaf"
13;"arg";2075;0;0;0;0;0;0,697538442479304;0,192450942882964;0,166666666666667;0,202374439129477;0,191844696876097;0,264716271935517;2,7168056299082;0,2751;0,962254714414822;1,15470565729779;49,35;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_arg"
13;"aus";2075;0;0;0;0;0;1,89080396318586;0,52167304819585;0,166666666666667;0,438441521059155;0,427911778805775;0,717561277793392;7,31924497434457;0,2751;2,60836524097925;3,1300382891751;41,931;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_aus"
13;"aut";2075;0;0;0;0;0;0,462977275845636;0,127735487886781;0,166666666666667;0,0559670331995497;0,0454372909461692;0,175700163588267;1,87923236637207;0,2751;0,638677439433903;0,766412927320683;8,977;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_aut"
13;"bel";2075;0;0;0;0;0;0,662908496797692;0,182896536569925;0,166666666666667;0,162086612877243;0,151556870623863;0,251574186051931;2,61054350971268;0,2751;0,914482682849623;1,09737921941955;13,126;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_bel"
13;"bgr";2075;0;0;0;0;0;0,0715008256027527;0,0197270866609885;0,166666666666667;0,0384812115830433;0,0279514693296628;0,0271346077021896;0,290003858627522;0,2751;0,0986354333049424;0,118362519965931;5,76;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_bgr"
13;"blt";2075;0;0;0;0;0;0,0961053058241109;0,0265154658088318;0,166666666666667;0,0432923098793628;0,0327625676259823;0,0364720232200481;0,397626736339283;0,2751;0,132577329044159;0,159092794852991;5,075;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_blt"
13;"bra";2075;0;0;0;0;0;2,50451392256326;0,69099570218327;0,166666666666667;0,857916439308011;0,84738669705463;0,950464588353088;9,94519423648823;0,2751;3,45497851091635;4,14597421309962;216,853;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_bra"
13;"can";2075;0;0;0;0;0;2,15435603019933;0,59438709620619;0,166666666666667;0,586897788273237;0,576368046019856;0,817579450831614;8,40030301400484;0,2751;2,97193548103095;3,56632257723714;53,647;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_can"
13;"chl";2075;0;0;0;0;0;0,401243583007944;0,110703154368311;0,166666666666667;0,111946595220084;0,101416852966703;0,152272188833612;1,56278302646364;0,2751;0,553515771841556;0,664218926209868;19,602;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_chl"
13;"chn";2075;0;0;0;0;0;13,7481072354245;3,79310449315065;0,166666666666667;14,2630031220794;14,252473379826;5,21741523032872;60,1869882930702;0,2751;18,9655224657533;22,7586269589039;1004,276;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_chn"
13;"cor";2075;0;0;0;0;0;1,69568196303287;0,467838864128258;0,166666666666667;0,837647436003858;0,827117693750477;0,64351235760842;7,40458570850649;0,2751;2,33919432064129;2,80703318476955;37,655;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_cor"
13;"cro";2075;0;0;0;0;0;0,0559631292042391;0,015440234295555;0,166666666666667;0,024376865285728;0,0138471230323475;0,0212380422735359;0,235130061423578;0,2751;0,077201171477775;0,09264140577333;3,715;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_cro"
13;"dnk";2075;0;0;0;0;0;0,417753161766476;0,115258149197538;0,166666666666667;0,0416648275072419;0,0311350852538614;0,158537584221213;1,59537800881372;0,2751;0,576290745987689;0,691548895185227;7,141;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_dnk"
13;"egy";2075;0;0;0;0;0;0,850013467821152;0,234518821305325;0,166666666666667;0,925319047821989;0,914789305568609;0,322580638705475;2,95483782029159;0,2751;1,17259410652663;1,40711292783195;134,387;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_egy"
13;"esp";2075;0;0;0;0;0;1,52597999943334;0,42101807130179;0,166666666666667;0,284504950226519;0,273975207973138;0,579110357075613;6,05538997430786;0,2751;2,10509035650895;2,52610842781074;51,556;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_esp"
13;"fin";2075;0;0;0;0;0;0,33614062352926;0,0927412397652808;0,166666666666667;0,067754235486431;0,0572244932330505;0,127565575297144;1,30588153580368;0,2751;0,463706198826404;0,556447438591685;6,617;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_fin"
13;"fra";2075;0;0;0;0;0;3,54257954951734;0,977398137540995;0,166666666666667;0,286856642980007;0,276326900726627;1,34441113818764;13,8939034216936;0,2751;4,88699068770498;5,86438882524597;84,892;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_fra"
13;"gbr";2075;0;0;0;0;0;3,9895006624656;1,10070372809094;0,166666666666667;0,231384393888297;0,220854651634917;1,51401797798908;15,5169847529402;0,2751;5,50351864045469;6,60422236854563;82,448;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_gbr"
13;"golf57";2075;0;0;0;0;0;3,81390880339039;1,05225791237147;0,166666666666667;1,15169040666706;1,14116066441368;1,44738075846696;14,6878079332437;0,2751;5,26128956185734;6,31354747422881;342,024;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_golf57"
13;"grc";2075;0;0;0;0;0;0,36301570078515;0,100156076916857;0,166666666666667;0,0848581746575079;0,0743284324041274;0,137764683799138;1,43069532914462;0,2751;0,500780384584288;0,600936461501145;10,494;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_grc"
13;"hun";2075;0;0;0;0;0;0,176836220414641;0,0487891351675102;0,166666666666667;0,0478776603202358;0,0373479180668553;0,0671094554229103;0,699694179270695;0,2751;0,243945675837551;0,292734811005061;7,94;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_hun"
13;"idn";2075;0;0;0;0;0;2,45425299695568;0,67712870656799;0,166666666666667;0,783211168809661;0,772681426556281;0,93139053588427;9,11658041149349;0,2751;3,38564353283995;4,06277223940794;264,911;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_idn"
13;"irl";2075;0;0;0;0;0;0,377756877963113;0,104223169530449;0,166666666666667;0,0468082851611911;0,0362785429078106;0,143358969689133;1,46958346524573;0,2751;0,521115847652246;0,625339017182695;6,944;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_irl"
13;"ita";2075;0;0;0;0;0;2,14470926152842;0,59172555153219;0,166666666666667;0,18327890211195;0,172749159858569;0,813918496132528;8,6646629094486;0,2751;2,95862775766095;3,55035330919314;57,324;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_ita"
13;"jpn";2075;0;0;0;0;0;4,00191820447354;1,10412972947263;0,166666666666667;0,930416022063453;0,919886279810073;1,5187304428896;17,4690757639973;0,2751;5,52064864736314;6,62477837683577;92,122;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_jpn"
13;"meme";2075;0;0;0;0;0;1,30111043902992;0,358976531667794;0,166666666666667;0,298978872359024;0,288449130105644;0,49377221930905;4,53948103600169;0,2751;1,79488265833897;2,15385919000676;81,974;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_meme"
13;"mex";2075;0;0;0;0;0;2,70856542474209;0,747293536968435;0,166666666666667;0,764009672543091;0,75347993028971;1,02790226010008;10,007585904427;0,2751;3,73646768484218;4,48376122181061;149,196;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_mex"
13;"mys";2075;0;0;0;0;0;0,731912216311353;0,201934671350904;0,166666666666667;0,316613432697851;0,306083690444471;0,277761140443169;2,71123385558887;0,2751;1,00967335675452;1,21160802810543;46,459;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_mys"
13;"nde";2075;0;0;0;0;0;10,069932568583;2,77829564590509;0,166666666666667;11,3819772128486;11,3714474705952;3,82154566094245;35,3217894270073;0,2751;13,8914782295254;16,6697738754305;1768,805;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_nde"
13;"nld";2075;0;0;0;0;0;1,01009170626214;0,278684427165715;0,166666666666667;0,133046422751527;0,122516680498146;0,383330429566441;4,0089870158713;0,2751;1,39342213582858;1,67210656299429;19,122;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_nld"
13;"noan";2075;0;0;0;0;0;0,652680320944708;0,180074581582207;0,166666666666667;0,203875004864105;0,193345262610724;0,247692586966325;2,3931454985116;0,2751;0,900372907911033;1,08044748949324;46,212;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_noan"
13;"noap";2075;0;0;0;0;0;0,553700323515106;0,152765988002513;0,166666666666667;0,265797225348038;0,255267483094657;0,210129616497456;2,0233265734441;0,2751;0,763829940012562;0,916595928015075;59,251;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_noap"
13;"nor";2075;0;0;0;0;0;0,528214035474328;0,14573431796781;0,166666666666667;0,0964085005821516;0,0858787583287711;0,200457554364723;2,02305226941853;0,2751;0,728671589839051;0,874405907806861;8,187;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_nor"
13;"oeu";2075;0;0;0;0;0;0,277021706796384;0,0764303232987679;0,166666666666667;0,308053309514375;0,297523567260994;0,105129909697455;1,09919284572599;0,2751;0,38215161649384;0,458581939792608;21,217;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_oeu"
13;"osea";2075;0;0;0;0;0;2,41346653270407;0,665875716017127;0,166666666666667;1,47945211244593;1,46892237019255;0,915912047381557;9,26534850196773;0,2751;3,32937858008563;3,99525429610276;270,917;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_osea"
13;"pol";2075;0;0;0;0;0;0,595604219076801;0,164327277990564;0,166666666666667;0,207295294894633;0,196765552641253;0,226032170876021;2,49756355288369;0,2751;0,821636389952822;0,985963667943387;30,614;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_pol"
13;"prt";2075;0;0;0;0;0;0,299294205979943;0,082575308588755;0,166666666666667;0,0397774833711916;0,0292477411178111;0,113582336963833;1,16063981911045;0,2751;0,412876542943775;0,49545185153253;10,996;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_prt"
13;"rcam";2075;0;0;0;0;0;1,08221535932324;0,298583351999791;0,166666666666667;0,80074988292805;0,790220140674669;0,410701400675712;3,91106129192139;0,2751;1,49291675999895;1,79150011199874;104,44;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rcam"
13;"rcz";2075;0;0;0;0;0;0,339264526942957;0,0936031251049682;0,166666666666667;0,069207862874864;0,0586781206214834;0,128751098581884;1,31642731797041;0,2751;0,468015625524841;0,561618750629809;11,595;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rcz"
13;"rfa";2075;0;0;0;0;0;3,46835117826749;0,956918520697333;0,166666666666667;0,399385459093165;0,388855716839785;1,31624142521918;14,2269584808324;0,2751;4,78459260348667;5,741511124184;73,816;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rfa"
13;"ris";2075;0;0;0;0;0;0,739238723655022;0,203956055636646;0,166666666666667;0,382000610146775;0,371470867893395;0,280541554528206;2,96889172640762;0,2751;1,01978027818323;1,22373633381987;95,286;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_ris"
13;"rjan57";2075;0;0;0;0;0;0,402668925653867;0,111096406581285;0,166666666666667;0,187999604479703;0,177469862226323;0,152813107252557;1,41592415539818;0,2751;0,555482032906425;0,66657843948771;24,731;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rjan57"
13;"rom";2075;0;0;0;0;0;0,186131958351729;0,0513538304184657;0,166666666666667;0,053183278744434;0,0426535364910535;0,0706371937405996;0,776008549274005;0,2751;0,256769152092329;0,308122982510794;14,097;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rom"
13;"rsaf";2075;0;0;0;0;0;10,0198168583566;2,7644687152315;0,166666666666667;5,85088911272434;5,84035937047096;3,80252671780093;28,4539185123988;0,2751;13,8223435761575;16,586812291389;2159,214;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rsaf"
13;"rsam";2075;0;0;0;0;0;2,08763295984837;0,575978192812353;0,166666666666667;1,02800441111582;1,01747466886244;0,792258004213391;7,64577441014054;0,2751;2,87989096406176;3,45586915687412;189,799;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rsam"
13;"rsas";2075;0;0;0;0;0;2,54135562106611;0,701160331374287;0,166666666666666;1,59840683868586;1,58787709643248;0,964446035805333;8,07678675654991;0,2751;3,50580165687144;4,20696198824573;690,83;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rsas"
13;"rsl";2075;0;0;0;0;0;0,116447346541816;0,0321278373684137;0,166666666666667;0,0265017913356823;0,0159720490823018;0,0441918403002531;0,471477301826611;0,2751;0,160639186842069;0,192767024210483;5,043;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rsl"
13;"rus";2075;0;0;0;0;0;1,92442447327321;0,530948951103108;0,166666666666667;1,8676267942945;1,85709705204112;0,730320282242325;7,77898228124272;0,2751;2,65474475551554;3,18569370661865;132,158;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rus"
13;"slo";2075;0;0;0;0;0;0,064743215659211;0,0178626612385739;0,166666666666667;0,0228290911736675;0,012299348920287;0,0245700905336584;0,255480682520552;0,2751;0,0893133061928694;0,107175967431443;2,218;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_slo"
13;"sui";2075;0;0;0;0;0;0,677492316884577;0,186920214342551;0,166666666666667;0,060799199654213;0,0502694574008325;0,257108754828179;2,64422350948186;0,2751;0,934601071712756;1,12152128605531;9,47;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_sui"
13;"swe";2075;0;0;0;0;0;0,784620092312603;0,216476780883599;0,166666666666667;0,0548386951400299;0,0443089528866494;0,29776381210539;3,00814560496066;0,2751;1,08238390441799;1,29886068530159;14,291;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_swe"
13;"tha";2075;0;0;0;0;0;0,838246108655209;0,231272205450465;0,166666666666667;0,240167141195114;0,229637398941733;0,318114918597114;3,205940147588;0,2751;1,15636102725232;1,38763323270279;65,35;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_tha"
13;"tur";2075;0;0;0;0;0;1,74371010931079;0,481089835649273;0,166666666666667;0,756277517607392;0,745747775354012;0,661739068935576;6,67372886383366;0,2751;2,40544917824637;2,88653901389564;96,004;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_tur"
13;"ukr";2075;0;0;0;0;0;0,291525626884477;0,0804319566518077;0,166666666666667;0,914752883293313;0,904223141039932;0,110634156374562;1,08561667779797;0,2751;0,402159783259039;0,482591739910846;36,563;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_ukr"
13;"usa";2075;0;0;0;0;0;19,4150212075224;5,35660676162846;0,166666666666667;3,76872285748096;3,75819311522758;7,36801260061995;80,7083917860138;0,2751;26,7830338081423;32,1396405697708;444,292;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_usa"
13;"vnm";2075;0;0;0;0;0;0,473061027827372;0,13051759631049;0,166666666666667;0,920607483246355;0,910077740992974;0,17952695372508;1,7214540364752;0,2751;0,652587981552452;0,783105577862942;93,663;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_vnm"
13;"zaf";2075;0;0;0;0;0;0,938226456211488;0,258856795754308;0,166666666666667;0,725502663770887;0,714972921517506;0,35605752256005;3,56306841097624;0,2751;1,29428397877154;1,55314077452585;63,591;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_zaf"
14;"arg";2080;0;0;0;0;0;0,742392420203821;0,204826160906007;0,166666666666667;0,19364771288335;0,184328890989109;0,281738384326212;2,92782791608208;0,2751;1,02413080453003;1,22895696543604;48,902;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_arg"
14;"aus";2080;0;0;0;0;0;2,02128394092328;0,557672490253352;0,166666666666667;0,44944228739899;0,440123465504748;0,767078510343486;7,90974735386768;0,2751;2,78836245126676;3,34603494152011;42,531;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_aus"
14;"aut";2080;0;0;0;0;0;0,485982152512979;0,134082536215472;0,166666666666667;0,0529927998394902;0,0436739779452485;0,184430528564382;1,98816873796038;0,2751;0,670412681077361;0,804495217292834;8,858;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_aut"
14;"bel";2080;0;0;0;0;0;0,704539007889729;0,194382399748856;0,166666666666667;0,163455260582371;0,154136438688129;0,267372990854551;2,7993707673099;0,2751;0,97191199874428;1,16629439849314;13,156;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_bel"
14;"bgr";2080;0;0;0;0;0;0,0744136409556392;0,0205307327784906;0,166666666666667;0,0373352894646462;0,0280164675704045;0,0282400229368138;0,306917416991914;0,2751;0,102653663892453;0,123184396670944;5,623;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_bgr"
14;"blt";2080;0;0;0;0;0;0,0999418234715161;0,027573961504074;0,166666666666667;0,0410253980031117;0,03170657610887;0,0379279840488537;0,417154727641224;0,2751;0,13786980752037;0,165443769024444;4,937;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_blt"
14;"bra";2080;0;0;0;0;0;2,65175360834735;0,731619149771653;0,166666666666667;0,894059979254153;0,884741157359911;1,00634214051091;10,6248606864694;0,2751;3,65809574885826;4,38971489862992;211,583;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_bra"
14;"can";2080;0;0;0;0;0;2,30888450450062;0,637021521451406;0,166666666666667;0,577930821670885;0,568611999776644;0,876223102756409;9,04819218089779;0,2751;3,18510760725703;3,82212912870844;54,322;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_can"
14;"chl";2080;0;0;0;0;0;0,427165949151389;0,117855138405681;0,166666666666667;0,107471728590428;0,0981529066961865;0,162109742877014;1,68416869346457;0,2751;0,589275692028403;0,707130830434083;19,232;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_chl"
14;"chn";2080;0;0;0;0;0;13,8656200070372;3,8255262814284;0,166666666666667;13,9674021139561;13,9580832920619;5,26201140010476;61,6268908688186;0,2751;19,127631407142;22,9531576885704;951,828;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_chn"
14;"cor";2080;0;0;0;0;0;1,72424494597229;0,475719394667482;0,166666666666667;0,841266350757335;0,831947528863093;0,654352027365122;7,5898956030581;0,2751;2,37859697333741;2,85431636800489;35,975;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_cor"
